Any,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Codi_Postal,ConsumResidencial
2021,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3921382
2021,4,6,Gràcia,28,Vallcarca i els Penitents,8023,3921382
2021,4,6,Gràcia,28,Vallcarca i els Penitents,8024,5975262
2021,4,6,Gràcia,28,Vallcarca i els Penitents,8035,2859186
2021,4,6,Gràcia,29,el Coll,8023,3921382
2021,4,6,Gràcia,29,el Coll,8032,4710585
2021,4,6,Gràcia,29,el Coll,8035,2859186
2021,4,6,Gràcia,30,la Salut,8023,3921382
2021,4,6,Gràcia,30,la Salut,8024,5975262
2021,4,6,Gràcia,31,la Vila de Gràcia,8006,4552407
2021,4,6,Gràcia,31,la Vila de Gràcia,8008,1580691
2021,4,6,Gràcia,31,la Vila de Gràcia,8012,3709162
2021,4,6,Gràcia,31,la Vila de Gràcia,8023,3921382
2021,4,6,Gràcia,31,la Vila de Gràcia,8024,5975262
2021,4,6,Gràcia,31,la Vila de Gràcia,8037,1573357
2021,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,5975262
2021,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,5615678
2021,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1573357
2021,4,7,Horta-Guinardó,33,el Baix Guinardó,8024,5975262
2021,4,7,Horta-Guinardó,33,el Baix Guinardó,8025,5615678
2021,4,7,Horta-Guinardó,34,Can Baró,8024,5975262
2021,4,7,Horta-Guinardó,34,Can Baró,8032,4710585
2021,4,7,Horta-Guinardó,34,Can Baró,8041,4595659
2021,4,7,Horta-Guinardó,35,el Guinardó,8024,5975262
2021,4,7,Horta-Guinardó,35,el Guinardó,8025,5615678
2021,4,7,Horta-Guinardó,35,el Guinardó,8032,4710585
2021,4,7,Horta-Guinardó,35,el Guinardó,8041,4595659
2021,4,7,Horta-Guinardó,36,la Font d'en Fargues,8032,4710585
2021,4,7,Horta-Guinardó,37,el Carmel,8023,3921382
2021,4,7,Horta-Guinardó,37,el Carmel,8024,5975262
2021,4,7,Horta-Guinardó,37,el Carmel,8032,4710585
2021,4,7,Horta-Guinardó,38,la Teixonera,8032,4710585
2021,4,7,Horta-Guinardó,38,la Teixonera,8035,2859186
2021,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,2859186
2021,4,7,Horta-Guinardó,40,Montbau,8035,2859186
2021,4,7,Horta-Guinardó,41,la Vall d'Hebron,8035,2859186
2021,4,7,Horta-Guinardó,42,la Clota,8032,4710585
2021,4,7,Horta-Guinardó,42,la Clota,8035,2859186
2021,4,7,Horta-Guinardó,43,Horta,8031,3673833
2021,4,7,Horta-Guinardó,43,Horta,8032,4710585
2021,4,7,Horta-Guinardó,43,Horta,8035,2859186
2021,4,7,Horta-Guinardó,43,Horta,8042,3605294
2021,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,4578972
2021,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,5693203
2021,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,3673833
2021,4,8,Nou Barris,45,Porta,8016,4578972
2021,4,8,Nou Barris,45,Porta,8042,3605294
2021,4,8,Nou Barris,46,el Turó de la Peira,8031,3673833
2021,4,8,Nou Barris,47,Can Peguera,8031,3673833
2021,4,8,Nou Barris,47,Can Peguera,8042,3605294
2021,4,8,Nou Barris,48,la Guineueta,8042,3605294
2021,4,8,Nou Barris,49,Canyelles,8033,1999101
2021,4,8,Nou Barris,49,Canyelles,8035,2859186
2021,4,8,Nou Barris,49,Canyelles,8042,3605294
2021,4,8,Nou Barris,50,les Roquetes,8033,1999101
2021,4,8,Nou Barris,50,les Roquetes,8042,3605294
2021,4,8,Nou Barris,51,Verdun,8042,3605294
2021,4,8,Nou Barris,52,la Prosperitat,8016,4578972
2021,4,8,Nou Barris,53,la Trinitat Nova,8033,1999101
2021,4,8,Nou Barris,53,la Trinitat Nova,8042,3605294
2021,4,8,Nou Barris,54,Torre Baró,8033,1999101
2021,4,8,Nou Barris,55,Ciutat Meridiana,8033,1999101
2021,4,8,Nou Barris,56,Vallbona,8033,1999101
2021,4,9,Sant Andreu,57,la Trinitat Vella,8030,6483880
2021,4,9,Sant Andreu,57,la Trinitat Vella,8033,1999101
2021,4,9,Sant Andreu,58,Baró de Viver,8030,6483880
2021,4,9,Sant Andreu,59,el Bon Pastor,8020,4173369
2021,4,9,Sant Andreu,59,el Bon Pastor,8030,6483880
2021,4,9,Sant Andreu,60,Sant Andreu,8016,4578972
2021,4,9,Sant Andreu,60,Sant Andreu,8030,6483880
2021,4,9,Sant Andreu,61,la Sagrera,8020,4173369
2021,4,9,Sant Andreu,61,la Sagrera,8027,5693203
2021,4,9,Sant Andreu,62,el Congrés i els Indians,8027,5693203
2021,4,9,Sant Andreu,63,Navas,8027,5693203
2021,4,9,Sant Andreu,63,Navas,8041,4595659
2021,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8013,6668875
2021,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8025,5615678
2021,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8026,3304827
2021,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,8041,4595659
2021,4,10,Sant Martí,65,el Clot,8013,6668875
2021,4,10,Sant Martí,65,el Clot,8018,4998919
2021,4,10,Sant Martí,65,el Clot,8026,3304827
2021,4,10,Sant Martí,65,el Clot,8027,5693203
2021,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8005,4617949
2021,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8018,4998919
2021,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,8003,4147829
2021,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,8005,4617949
2021,4,10,Sant Martí,68,el Poblenou,8005,4617949
2021,4,10,Sant Martí,68,el Poblenou,8018,4998919
2021,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,4617949
2021,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,4747968
2021,4,10,Sant Martí,70,el Besòs i el Maresme,8019,4747968
2021,4,10,Sant Martí,70,el Besòs i el Maresme,8020,4173369
2021,4,10,Sant Martí,71,Provençals del Poblenou,8018,4998919
2021,4,10,Sant Martí,71,Provençals del Poblenou,8019,4747968
2021,4,10,Sant Martí,71,Provençals del Poblenou,8020,4173369
2021,4,10,Sant Martí,72,Sant Martí de Provençals,8018,4998919
2021,4,10,Sant Martí,72,Sant Martí de Provençals,8020,4173369
2021,4,10,Sant Martí,73,la Verneda i la Pau,8020,4173369
2021,5,1,Ciutat Vella,1,el Raval,8001,3325997
2021,5,1,Ciutat Vella,1,el Raval,8002,2768090
2021,5,1,Ciutat Vella,1,el Raval,8007,5098772
2021,5,1,Ciutat Vella,1,el Raval,8038,3511288
2021,5,1,Ciutat Vella,1,el Raval,8039,598272
2021,5,1,Ciutat Vella,2,el Barri Gòtic,8002,2768090
2021,5,1,Ciutat Vella,2,el Barri Gòtic,8003,3781347
2021,5,1,Ciutat Vella,2,el Barri Gòtic,8010,1412220
2021,5,1,Ciutat Vella,2,el Barri Gòtic,8039,598272
2021,5,1,Ciutat Vella,3,la Barceloneta,8003,3781347
2021,5,1,Ciutat Vella,3,la Barceloneta,8005,4341867
2021,5,1,Ciutat Vella,3,la Barceloneta,8039,598272
2021,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,3781347
2021,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1412220
2021,5,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,4708226
2021,5,2,Eixample,5,el Fort Pienc,8010,1412220
2021,5,2,Eixample,5,el Fort Pienc,8013,6115481
2021,5,2,Eixample,5,el Fort Pienc,8018,4708226
2021,5,2,Eixample,6,la Sagrada Família,8013,6115481
2021,5,2,Eixample,6,la Sagrada Família,8025,5539357
2021,5,2,Eixample,7,la Dreta de l'Eixample,8001,3325997
2021,5,2,Eixample,7,la Dreta de l'Eixample,8002,2768090
2021,5,2,Eixample,7,la Dreta de l'Eixample,8007,5098772
2021,5,2,Eixample,7,la Dreta de l'Eixample,8008,1474927
2021,5,2,Eixample,7,la Dreta de l'Eixample,8009,2149468
2021,5,2,Eixample,7,la Dreta de l'Eixample,8010,1412220
2021,5,2,Eixample,7,la Dreta de l'Eixample,8013,6115481
2021,5,2,Eixample,7,la Dreta de l'Eixample,8025,5539357
2021,5,2,Eixample,7,la Dreta de l'Eixample,8037,1664698
2021,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,5098772
2021,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1474927
2021,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,2272067
2021,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,5500937
2021,5,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,2873030
2021,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,2272067
2021,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,5131827
2021,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,5500937
2021,5,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,2873030
2021,5,2,Eixample,10,Sant Antoni,8007,5098772
2021,5,2,Eixample,10,Sant Antoni,8011,2272067
2021,5,2,Eixample,10,Sant Antoni,8015,5131827
2021,5,3,Sants-Montjuïc,11,el Poble-sec,8004,3655973
2021,5,3,Sants-Montjuïc,11,el Poble-sec,8038,3511288
2021,5,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,3511288
2021,5,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,598272
2021,5,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1342384
2021,5,3,Sants-Montjuïc,13,la Marina de Port,8038,3511288
2021,5,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,3655973
2021,5,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,3511288
2021,5,3,Sants-Montjuïc,15,Hostafrancs,8014,5226470
2021,5,3,Sants-Montjuïc,16,la Bordeta,8014,5226470
2021,5,3,Sants-Montjuïc,17,Sants - Badal,8028,7840662
2021,5,3,Sants-Montjuïc,18,Sants,8014,5226470
2021,5,3,Sants-Montjuïc,18,Sants,8028,7840662
2021,5,3,Sants-Montjuïc,18,Sants,8029,5500937
2021,5,4,Les Corts,19,les Corts,8014,5226470
2021,5,4,Les Corts,19,les Corts,8017,4678219
2021,5,4,Les Corts,19,les Corts,8028,7840662
2021,5,4,Les Corts,19,les Corts,8029,5500937
2021,5,4,Les Corts,19,les Corts,8034,4542842
2021,5,4,Les Corts,20,la Maternitat i Sant Ramon,8028,7840662
2021,5,4,Les Corts,21,Pedralbes,8034,4542842
2021,5,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,4678219
2021,5,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2561635
2021,5,5,Sarrià-Sant Gervasi,23,Sarrià,8017,4678219
2021,5,5,Sarrià-Sant Gervasi,23,Sarrià,8034,4542842
2021,5,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,4678219
2021,5,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,3432606
2021,5,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,4678219
2021,5,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,3432606
2021,5,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2561635
2021,5,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,3737474
2021,5,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,4678219
2021,5,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,4547618
2021,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,3737474
2021,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,3250786
2021,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,3432606
2021,5,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3499953
2021,5,6,Gràcia,28,Vallcarca i els Penitents,8023,3499953
2021,5,6,Gràcia,28,Vallcarca i els Penitents,8024,5377833
2021,5,6,Gràcia,28,Vallcarca i els Penitents,8035,2561635
2021,5,6,Gràcia,29,el Coll,8023,3499953
2021,5,6,Gràcia,29,el Coll,8032,4241770
2021,5,6,Gràcia,29,el Coll,8035,2561635
2021,5,6,Gràcia,30,la Salut,8023,3499953
2021,5,6,Gràcia,30,la Salut,8024,5377833
2021,5,6,Gràcia,31,la Vila de Gràcia,8006,3737474
2021,5,6,Gràcia,31,la Vila de Gràcia,8008,1474927
2021,5,6,Gràcia,31,la Vila de Gràcia,8012,3250786
2021,5,6,Gràcia,31,la Vila de Gràcia,8023,3499953
2021,5,6,Gràcia,31,la Vila de Gràcia,8024,5377833
2021,5,6,Gràcia,31,la Vila de Gràcia,8037,1664698
2021,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,5377833
2021,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,5539357
2021,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1664698
2021,5,7,Horta-Guinardó,33,el Baix Guinardó,8024,5377833
2021,5,7,Horta-Guinardó,33,el Baix Guinardó,8025,5539357
2021,5,7,Horta-Guinardó,34,Can Baró,8024,5377833
2021,5,7,Horta-Guinardó,34,Can Baró,8032,4241770
2021,5,7,Horta-Guinardó,34,Can Baró,8041,4211519
2021,5,7,Horta-Guinardó,35,el Guinardó,8024,5377833
2021,5,7,Horta-Guinardó,35,el Guinardó,8025,5539357
2021,5,7,Horta-Guinardó,35,el Guinardó,8032,4241770
2021,5,7,Horta-Guinardó,35,el Guinardó,8041,4211519
2021,5,7,Horta-Guinardó,36,la Font d'en Fargues,8032,4241770
2021,5,7,Horta-Guinardó,37,el Carmel,8023,3499953
2021,5,7,Horta-Guinardó,37,el Carmel,8024,5377833
2021,5,7,Horta-Guinardó,37,el Carmel,8032,4241770
2021,5,7,Horta-Guinardó,38,la Teixonera,8032,4241770
2021,5,7,Horta-Guinardó,38,la Teixonera,8035,2561635
2021,5,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,2561635
2021,5,7,Horta-Guinardó,40,Montbau,8035,2561635
2021,5,7,Horta-Guinardó,41,la Vall d'Hebron,8035,2561635
2021,5,7,Horta-Guinardó,42,la Clota,8032,4241770
2021,5,7,Horta-Guinardó,42,la Clota,8035,2561635
2021,5,7,Horta-Guinardó,43,Horta,8031,3381165
2021,5,7,Horta-Guinardó,43,Horta,8032,4241770
2021,5,7,Horta-Guinardó,43,Horta,8035,2561635
2021,5,7,Horta-Guinardó,43,Horta,8042,3384861
2021,5,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,4285498
2021,5,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,5346012
2021,5,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,3381165
2021,5,8,Nou Barris,45,Porta,8016,4285498
2021,5,8,Nou Barris,45,Porta,8042,3384861
2021,5,8,Nou Barris,46,el Turó de la Peira,8031,3381165
2021,5,8,Nou Barris,47,Can Peguera,8031,3381165
2021,5,8,Nou Barris,47,Can Peguera,8042,3384861
2021,5,8,Nou Barris,48,la Guineueta,8042,3384861
2021,5,8,Nou Barris,49,Canyelles,8033,1832844
2021,5,8,Nou Barris,49,Canyelles,8035,2561635
2021,5,8,Nou Barris,49,Canyelles,8042,3384861
2021,5,8,Nou Barris,50,les Roquetes,8033,1832844
2021,5,8,Nou Barris,50,les Roquetes,8042,3384861
2021,5,8,Nou Barris,51,Verdun,8042,3384861
2021,5,8,Nou Barris,52,la Prosperitat,8016,4285498
2021,5,8,Nou Barris,53,la Trinitat Nova,8033,1832844
2021,5,8,Nou Barris,53,la Trinitat Nova,8042,3384861
2021,5,8,Nou Barris,54,Torre Baró,8033,1832844
2021,5,8,Nou Barris,55,Ciutat Meridiana,8033,1832844
2021,5,8,Nou Barris,56,Vallbona,8033,1832844
2021,5,9,Sant Andreu,57,la Trinitat Vella,8030,6005165
2021,5,9,Sant Andreu,57,la Trinitat Vella,8033,1832844
2021,5,9,Sant Andreu,58,Baró de Viver,8030,6005165
2021,5,9,Sant Andreu,59,el Bon Pastor,8020,3898649
2021,5,9,Sant Andreu,59,el Bon Pastor,8030,6005165
2021,5,9,Sant Andreu,60,Sant Andreu,8016,4285498
2021,5,9,Sant Andreu,60,Sant Andreu,8030,6005165
2021,5,9,Sant Andreu,61,la Sagrera,8020,3898649
2021,5,9,Sant Andreu,61,la Sagrera,8027,5346012
2021,5,9,Sant Andreu,62,el Congrés i els Indians,8027,5346012
2021,5,9,Sant Andreu,63,Navas,8027,5346012
2021,5,9,Sant Andreu,63,Navas,8041,4211519
2021,5,10,Sant Martí,64,el Camp de l'Arpa del Clot,8013,6115481
2021,5,10,Sant Martí,64,el Camp de l'Arpa del Clot,8025,5539357
2021,5,10,Sant Martí,64,el Camp de l'Arpa del Clot,8026,3179309
2021,5,10,Sant Martí,64,el Camp de l'Arpa del Clot,8041,4211519
2021,5,10,Sant Martí,65,el Clot,8013,6115481
2021,5,10,Sant Martí,65,el Clot,8018,4708226
2021,5,10,Sant Martí,65,el Clot,8026,3179309
2021,5,10,Sant Martí,65,el Clot,8027,5346012
2021,5,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8005,4341867
2021,5,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8018,4708226
2021,5,10,Sant Martí,67,la Vila Olímpica del Poblenou,8003,3781347
2021,5,10,Sant Martí,67,la Vila Olímpica del Poblenou,8005,4341867
2021,5,10,Sant Martí,68,el Poblenou,8005,4341867
2021,5,10,Sant Martí,68,el Poblenou,8018,4708226
2021,5,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,4341867
2021,5,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,4555961
2021,5,10,Sant Martí,70,el Besòs i el Maresme,8019,4555961
2021,5,10,Sant Martí,70,el Besòs i el Maresme,8020,3898649
2021,5,10,Sant Martí,71,Provençals del Poblenou,8018,4708226
2021,5,10,Sant Martí,71,Provençals del Poblenou,8019,4555961
2021,5,10,Sant Martí,71,Provençals del Poblenou,8020,3898649
2021,5,10,Sant Martí,72,Sant Martí de Provençals,8018,4708226
2021,5,10,Sant Martí,72,Sant Martí de Provençals,8020,3898649
2021,5,10,Sant Martí,73,la Verneda i la Pau,8020,3898649
2021,6,1,Ciutat Vella,1,el Raval,8001,3418179
2021,6,1,Ciutat Vella,1,el Raval,8002,2996343
2021,6,1,Ciutat Vella,1,el Raval,8007,5770392
2021,6,1,Ciutat Vella,1,el Raval,8038,3674060
2021,6,1,Ciutat Vella,1,el Raval,8039,629868
2021,6,1,Ciutat Vella,2,el Barri Gòtic,8002,2996343
2021,6,1,Ciutat Vella,2,el Barri Gòtic,8003,3976259
2021,6,1,Ciutat Vella,2,el Barri Gòtic,8010,1587489
2021,6,1,Ciutat Vella,2,el Barri Gòtic,8039,629868
2021,6,1,Ciutat Vella,3,la Barceloneta,8003,3976259
2021,6,1,Ciutat Vella,3,la Barceloneta,8005,4548445
2021,6,1,Ciutat Vella,3,la Barceloneta,8039,629868
2021,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,3976259
2021,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1587489
2021,6,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,4934275
2021,6,2,Eixample,5,el Fort Pienc,8010,1587489
2021,6,2,Eixample,5,el Fort Pienc,8013,6364661
2021,6,2,Eixample,5,el Fort Pienc,8018,4934275
2021,6,2,Eixample,6,la Sagrada Família,8013,6364661
2021,6,2,Eixample,6,la Sagrada Família,8025,5782763
2021,6,2,Eixample,7,la Dreta de l'Eixample,8001,3418179
2021,6,2,Eixample,7,la Dreta de l'Eixample,8002,2996343
2021,6,2,Eixample,7,la Dreta de l'Eixample,8007,5770392
2021,6,2,Eixample,7,la Dreta de l'Eixample,8008,1722549
2021,6,2,Eixample,7,la Dreta de l'Eixample,8009,2279154
2021,6,2,Eixample,7,la Dreta de l'Eixample,8010,1587489
2021,6,2,Eixample,7,la Dreta de l'Eixample,8013,6364661
2021,6,2,Eixample,7,la Dreta de l'Eixample,8025,5782763
2021,6,2,Eixample,7,la Dreta de l'Eixample,8037,1835864
2021,6,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,5770392
2021,6,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1722549
2021,6,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,2332221
2021,6,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,5676516
2021,6,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,3154060
2021,6,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,2332221
2021,6,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,5319880
2021,6,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,5676516
2021,6,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,3154060
2021,6,2,Eixample,10,Sant Antoni,8007,5770392
2021,6,2,Eixample,10,Sant Antoni,8011,2332221
2021,6,2,Eixample,10,Sant Antoni,8015,5319880
2021,6,3,Sants-Montjuïc,11,el Poble-sec,8004,3673582
2021,6,3,Sants-Montjuïc,11,el Poble-sec,8038,3674060
2021,6,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,3674060
2021,6,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,629868
2021,6,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1745922
2021,6,3,Sants-Montjuïc,13,la Marina de Port,8038,3674060
2021,6,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,3673582
2021,6,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,3674060
2021,6,3,Sants-Montjuïc,15,Hostafrancs,8014,5873433
2021,6,3,Sants-Montjuïc,16,la Bordeta,8014,5873433
2021,6,3,Sants-Montjuïc,17,Sants - Badal,8028,8328805
2021,6,3,Sants-Montjuïc,18,Sants,8014,5873433
2021,6,3,Sants-Montjuïc,18,Sants,8028,8328805
2021,6,3,Sants-Montjuïc,18,Sants,8029,5676516
2021,6,4,Les Corts,19,les Corts,8014,5873433
2021,6,4,Les Corts,19,les Corts,8017,4910374
2021,6,4,Les Corts,19,les Corts,8028,8328805
2021,6,4,Les Corts,19,les Corts,8029,5676516
2021,6,4,Les Corts,19,les Corts,8034,4679546
2021,6,4,Les Corts,20,la Maternitat i Sant Ramon,8028,8328805
2021,6,4,Les Corts,21,Pedralbes,8034,4679546
2021,6,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,4910374
2021,6,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2503547
2021,6,5,Sarrià-Sant Gervasi,23,Sarrià,8017,4910374
2021,6,5,Sarrià-Sant Gervasi,23,Sarrià,8034,4679546
2021,6,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,4910374
2021,6,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,3522338
2021,6,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,4910374
2021,6,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,3522338
2021,6,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2503547
2021,6,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,3948343
2021,6,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,4910374
2021,6,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,4917982
2021,6,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,3948343
2021,6,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,3341203
2021,6,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,3522338
2021,6,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,3455356
2021,6,6,Gràcia,28,Vallcarca i els Penitents,8023,3455356
2021,6,6,Gràcia,28,Vallcarca i els Penitents,8024,5362876
2021,6,6,Gràcia,28,Vallcarca i els Penitents,8035,2503547
2021,6,6,Gràcia,29,el Coll,8023,3455356
2021,6,6,Gràcia,29,el Coll,8032,4200071
2021,6,6,Gràcia,29,el Coll,8035,2503547
2021,6,6,Gràcia,30,la Salut,8023,3455356
2021,6,6,Gràcia,30,la Salut,8024,5362876
2021,6,6,Gràcia,31,la Vila de Gràcia,8006,3948343
2021,6,6,Gràcia,31,la Vila de Gràcia,8008,1722549
2021,6,6,Gràcia,31,la Vila de Gràcia,8012,3341203
2021,6,6,Gràcia,31,la Vila de Gràcia,8023,3455356
2021,6,6,Gràcia,31,la Vila de Gràcia,8024,5362876
2021,6,6,Gràcia,31,la Vila de Gràcia,8037,1835864
2021,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,5362876
2021,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,5782763
2021,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1835864
2021,6,7,Horta-Guinardó,33,el Baix Guinardó,8024,5362876
2021,6,7,Horta-Guinardó,33,el Baix Guinardó,8025,5782763
2021,6,7,Horta-Guinardó,34,Can Baró,8024,5362876
2021,6,7,Horta-Guinardó,34,Can Baró,8032,4200071
2021,6,7,Horta-Guinardó,34,Can Baró,8041,4305877
2021,6,7,Horta-Guinardó,35,el Guinardó,8024,5362876
2021,6,7,Horta-Guinardó,35,el Guinardó,8025,5782763
2021,6,7,Horta-Guinardó,35,el Guinardó,8032,4200071
2021,6,7,Horta-Guinardó,35,el Guinardó,8041,4305877
2021,6,7,Horta-Guinardó,36,la Font d'en Fargues,8032,4200071
2021,6,7,Horta-Guinardó,37,el Carmel,8023,3455356
2021,6,7,Horta-Guinardó,37,el Carmel,8024,5362876
2021,6,7,Horta-Guinardó,37,el Carmel,8032,4200071
2021,6,7,Horta-Guinardó,38,la Teixonera,8032,4200071
2021,6,7,Horta-Guinardó,38,la Teixonera,8035,2503547
2021,6,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,2503547
2021,6,7,Horta-Guinardó,40,Montbau,8035,2503547
2021,6,7,Horta-Guinardó,41,la Vall d'Hebron,8035,2503547
2021,6,7,Horta-Guinardó,42,la Clota,8032,4200071
2021,6,7,Horta-Guinardó,42,la Clota,8035,2503547
2021,6,7,Horta-Guinardó,43,Horta,8031,3442916
2021,6,7,Horta-Guinardó,43,Horta,8032,4200071
2021,6,7,Horta-Guinardó,43,Horta,8035,2503547
2021,6,7,Horta-Guinardó,43,Horta,8042,3459541
2021,6,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,4431305
2021,6,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,5405679
2021,6,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,3442916
2021,6,8,Nou Barris,45,Porta,8016,4431305
2021,6,8,Nou Barris,45,Porta,8042,3459541
2021,6,8,Nou Barris,46,el Turó de la Peira,8031,3442916
2021,6,8,Nou Barris,47,Can Peguera,8031,3442916
2021,6,8,Nou Barris,47,Can Peguera,8042,3459541
2021,6,8,Nou Barris,48,la Guineueta,8042,3459541
2021,6,8,Nou Barris,49,Canyelles,8033,2161145
2021,6,8,Nou Barris,49,Canyelles,8035,2503547
2021,6,8,Nou Barris,49,Canyelles,8042,3459541
