Any,Trimestre,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Compraventa_Unitario
2022,4,11,6,Gràcia,30,la Salut,4451.5
2022,4,12,6,Gràcia,30,la Salut,4451.5
2023,1,1,6,Gràcia,30,la Salut,4309.5
2023,1,2,6,Gràcia,30,la Salut,4309.5
2023,1,3,6,Gràcia,30,la Salut,4309.5
2023,2,4,6,Gràcia,30,la Salut,4215.6
2023,2,5,6,Gràcia,30,la Salut,4215.6
2023,2,6,6,Gràcia,30,la Salut,4215.6
2023,3,7,6,Gràcia,30,la Salut,4801.2
2023,3,8,6,Gràcia,30,la Salut,4801.2
2023,3,9,6,Gràcia,30,la Salut,4801.2
2014,1,1,6,Gràcia,31,la Vila de Gràcia,3607.1
2014,1,2,6,Gràcia,31,la Vila de Gràcia,3607.1
2014,1,3,6,Gràcia,31,la Vila de Gràcia,3607.1
2014,2,4,6,Gràcia,31,la Vila de Gràcia,3495.0
2014,2,5,6,Gràcia,31,la Vila de Gràcia,3495.0
2014,2,6,6,Gràcia,31,la Vila de Gràcia,3495.0
2014,3,7,6,Gràcia,31,la Vila de Gràcia,3827.2
2014,3,8,6,Gràcia,31,la Vila de Gràcia,3827.2
2014,3,9,6,Gràcia,31,la Vila de Gràcia,3827.2
2014,4,10,6,Gràcia,31,la Vila de Gràcia,3977.3
2014,4,11,6,Gràcia,31,la Vila de Gràcia,3977.3
2014,4,12,6,Gràcia,31,la Vila de Gràcia,3977.3
2015,1,1,6,Gràcia,31,la Vila de Gràcia,3607.1
2015,1,2,6,Gràcia,31,la Vila de Gràcia,3607.1
2015,1,3,6,Gràcia,31,la Vila de Gràcia,3607.1
2015,2,4,6,Gràcia,31,la Vila de Gràcia,3495.0
2015,2,5,6,Gràcia,31,la Vila de Gràcia,3495.0
2015,2,6,6,Gràcia,31,la Vila de Gràcia,3495.0
2015,3,7,6,Gràcia,31,la Vila de Gràcia,3827.2
2015,3,8,6,Gràcia,31,la Vila de Gràcia,3827.2
2015,3,9,6,Gràcia,31,la Vila de Gràcia,3827.2
2015,4,10,6,Gràcia,31,la Vila de Gràcia,3977.3
2015,4,11,6,Gràcia,31,la Vila de Gràcia,3977.3
2015,4,12,6,Gràcia,31,la Vila de Gràcia,3977.3
2016,1,1,6,Gràcia,31,la Vila de Gràcia,3607.1
2016,1,2,6,Gràcia,31,la Vila de Gràcia,3607.1
2016,1,3,6,Gràcia,31,la Vila de Gràcia,3607.1
2016,2,4,6,Gràcia,31,la Vila de Gràcia,3495.0
2016,2,5,6,Gràcia,31,la Vila de Gràcia,3495.0
2016,2,6,6,Gràcia,31,la Vila de Gràcia,3495.0
2016,3,7,6,Gràcia,31,la Vila de Gràcia,3827.2
2016,3,8,6,Gràcia,31,la Vila de Gràcia,3827.2
2016,3,9,6,Gràcia,31,la Vila de Gràcia,3827.2
2016,4,10,6,Gràcia,31,la Vila de Gràcia,3977.3
2016,4,11,6,Gràcia,31,la Vila de Gràcia,3977.3
2016,4,12,6,Gràcia,31,la Vila de Gràcia,3977.3
2017,1,1,6,Gràcia,31,la Vila de Gràcia,4717.7
2017,1,2,6,Gràcia,31,la Vila de Gràcia,4717.7
2017,1,3,6,Gràcia,31,la Vila de Gràcia,4717.7
2017,2,4,6,Gràcia,31,la Vila de Gràcia,4082.3
2017,2,5,6,Gràcia,31,la Vila de Gràcia,4082.3
2017,2,6,6,Gràcia,31,la Vila de Gràcia,4082.3
2017,3,7,6,Gràcia,31,la Vila de Gràcia,4701.0
2017,3,8,6,Gràcia,31,la Vila de Gràcia,4701.0
2017,3,9,6,Gràcia,31,la Vila de Gràcia,4701.0
2017,4,10,6,Gràcia,31,la Vila de Gràcia,4766.8
2017,4,11,6,Gràcia,31,la Vila de Gràcia,4766.8
2017,4,12,6,Gràcia,31,la Vila de Gràcia,4766.8
2018,1,1,6,Gràcia,31,la Vila de Gràcia,4535.1
2018,1,2,6,Gràcia,31,la Vila de Gràcia,4535.1
2018,1,3,6,Gràcia,31,la Vila de Gràcia,4535.1
2018,2,4,6,Gràcia,31,la Vila de Gràcia,4642.9
2018,2,5,6,Gràcia,31,la Vila de Gràcia,4642.9
2018,2,6,6,Gràcia,31,la Vila de Gràcia,4642.9
2018,3,7,6,Gràcia,31,la Vila de Gràcia,5032.6
2018,3,8,6,Gràcia,31,la Vila de Gràcia,5032.6
2018,3,9,6,Gràcia,31,la Vila de Gràcia,5032.6
2018,4,10,6,Gràcia,31,la Vila de Gràcia,4645.6
2018,4,11,6,Gràcia,31,la Vila de Gràcia,4645.6
2018,4,12,6,Gràcia,31,la Vila de Gràcia,4645.6
2019,1,1,6,Gràcia,31,la Vila de Gràcia,5242.1
2019,1,2,6,Gràcia,31,la Vila de Gràcia,5242.1
2019,1,3,6,Gràcia,31,la Vila de Gràcia,5242.1
2019,2,4,6,Gràcia,31,la Vila de Gràcia,4835.5
2019,2,5,6,Gràcia,31,la Vila de Gràcia,4835.5
2019,2,6,6,Gràcia,31,la Vila de Gràcia,4835.5
2019,3,7,6,Gràcia,31,la Vila de Gràcia,5240.5
2019,3,8,6,Gràcia,31,la Vila de Gràcia,5240.5
2019,3,9,6,Gràcia,31,la Vila de Gràcia,5240.5
2019,4,10,6,Gràcia,31,la Vila de Gràcia,5531.1
2019,4,11,6,Gràcia,31,la Vila de Gràcia,5531.1
2019,4,12,6,Gràcia,31,la Vila de Gràcia,5531.1
2020,1,1,6,Gràcia,31,la Vila de Gràcia,4807.2
2020,1,2,6,Gràcia,31,la Vila de Gràcia,4807.2
2020,1,3,6,Gràcia,31,la Vila de Gràcia,4807.2
2020,2,4,6,Gràcia,31,la Vila de Gràcia,4619.7
2020,2,5,6,Gràcia,31,la Vila de Gràcia,4619.7
2020,2,6,6,Gràcia,31,la Vila de Gràcia,4619.7
2020,3,7,6,Gràcia,31,la Vila de Gràcia,4706.7
2020,3,8,6,Gràcia,31,la Vila de Gràcia,4706.7
2020,3,9,6,Gràcia,31,la Vila de Gràcia,4706.7
2020,4,10,6,Gràcia,31,la Vila de Gràcia,4671.3
2020,4,11,6,Gràcia,31,la Vila de Gràcia,4671.3
2020,4,12,6,Gràcia,31,la Vila de Gràcia,4671.3
2021,1,1,6,Gràcia,31,la Vila de Gràcia,4410.7
2021,1,2,6,Gràcia,31,la Vila de Gràcia,4410.7
2021,1,3,6,Gràcia,31,la Vila de Gràcia,4410.7
2021,2,4,6,Gràcia,31,la Vila de Gràcia,4324.4
2021,2,5,6,Gràcia,31,la Vila de Gràcia,4324.4
2021,2,6,6,Gràcia,31,la Vila de Gràcia,4324.4
2021,3,7,6,Gràcia,31,la Vila de Gràcia,4203.3
2021,3,8,6,Gràcia,31,la Vila de Gràcia,4203.3
2021,3,9,6,Gràcia,31,la Vila de Gràcia,4203.3
2021,4,10,6,Gràcia,31,la Vila de Gràcia,4711.5
2021,4,11,6,Gràcia,31,la Vila de Gràcia,4711.5
2021,4,12,6,Gràcia,31,la Vila de Gràcia,4711.5
2022,1,1,6,Gràcia,31,la Vila de Gràcia,4758.3
2022,1,2,6,Gràcia,31,la Vila de Gràcia,4758.3
2022,1,3,6,Gràcia,31,la Vila de Gràcia,4758.3
2022,2,4,6,Gràcia,31,la Vila de Gràcia,4598.3
2022,2,5,6,Gràcia,31,la Vila de Gràcia,4598.3
2022,2,6,6,Gràcia,31,la Vila de Gràcia,4598.3
2022,3,7,6,Gràcia,31,la Vila de Gràcia,4747.0
2022,3,8,6,Gràcia,31,la Vila de Gràcia,4747.0
2022,3,9,6,Gràcia,31,la Vila de Gràcia,4747.0
2022,4,10,6,Gràcia,31,la Vila de Gràcia,5053.8
2022,4,11,6,Gràcia,31,la Vila de Gràcia,5053.8
2022,4,12,6,Gràcia,31,la Vila de Gràcia,5053.8
2023,1,1,6,Gràcia,31,la Vila de Gràcia,5129.2
2023,1,2,6,Gràcia,31,la Vila de Gràcia,5129.2
2023,1,3,6,Gràcia,31,la Vila de Gràcia,5129.2
2023,2,4,6,Gràcia,31,la Vila de Gràcia,4590.0
2023,2,5,6,Gràcia,31,la Vila de Gràcia,4590.0
2023,2,6,6,Gràcia,31,la Vila de Gràcia,4590.0
2023,3,7,6,Gràcia,31,la Vila de Gràcia,5156.6
2023,3,8,6,Gràcia,31,la Vila de Gràcia,5156.6
2023,3,9,6,Gràcia,31,la Vila de Gràcia,5156.6
2014,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2014,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2014,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2014,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2014,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2014,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2014,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2014,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2014,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2014,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2014,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2014,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2015,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2015,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2015,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2015,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2015,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2015,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2015,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2015,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2015,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2015,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2015,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2015,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2016,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2016,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2016,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3460.9
2016,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2016,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2016,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3784.8
2016,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2016,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2016,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3592.7
2016,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2016,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2016,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3946.5
2017,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3628.5
2017,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3628.5
2017,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3628.5
2017,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3874.5
2017,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3874.5
2017,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3874.5
2017,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4331.7
2017,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4331.7
2017,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4331.7
2017,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4267.5
2017,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4267.5
2017,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4267.5
2018,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4339.6
2018,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4339.6
2018,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4339.6
2018,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4325.8
2018,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4325.8
2018,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4325.8
2018,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4346.0
2018,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4346.0
2018,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4346.0
2018,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4308.5
2018,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4308.5
2018,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4308.5
2019,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4254.0
2019,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4254.0
2019,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4254.0
2019,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4274.5
2019,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4274.5
2019,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4274.5
2019,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4647.6
2019,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4647.6
2019,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4647.6
2019,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,5007.4
2019,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,5007.4
2019,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,5007.4
2020,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4238.3
2020,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4238.3
2020,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4238.3
2020,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4596.5
2020,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4596.5
2020,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4596.5
2020,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4317.6
2020,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4317.6
2020,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4317.6
2020,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4269.4
2020,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4269.4
2020,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4269.4
2021,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4515.2
2021,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4515.2
2021,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4515.2
2021,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4208.8
2021,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4208.8
2021,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4208.8
2021,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4416.2
2021,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4416.2
2021,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4416.2
2021,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4590.6
2021,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4590.6
2021,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4590.6
2022,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4323.7
2022,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4323.7
2022,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4323.7
2022,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4413.4
2022,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4413.4
2022,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4413.4
2022,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4642.7
2022,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4642.7
2022,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4642.7
2022,4,10,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4684.5
2022,4,11,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4684.5
2022,4,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4684.5
2023,1,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4560.7
2023,1,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4560.7
2023,1,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4560.7
2023,2,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4493.3
2023,2,5,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4493.3
2023,2,6,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4493.3
2023,3,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4585.6
2023,3,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4585.6
2023,3,9,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4585.6
2014,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2014,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2014,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2014,2,4,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2014,2,5,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2014,2,6,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2014,3,7,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2014,3,8,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2014,3,9,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2014,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2014,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2014,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2015,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2015,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2015,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2015,2,4,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2015,2,5,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2015,2,6,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2015,3,7,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2015,3,8,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2015,3,9,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2015,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2015,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2015,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2016,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2016,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2016,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3231.6
2016,2,4,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2016,2,5,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2016,2,6,7,Horta-Guinardó,33,el Baix Guinardó,2788.7
2016,3,7,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2016,3,8,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2016,3,9,7,Horta-Guinardó,33,el Baix Guinardó,2898.5
2016,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2016,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2016,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3152.3
2017,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3350.1
2017,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3350.1
2017,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3350.1
2017,2,4,7,Horta-Guinardó,33,el Baix Guinardó,3525.8
2017,2,5,7,Horta-Guinardó,33,el Baix Guinardó,3525.8
2017,2,6,7,Horta-Guinardó,33,el Baix Guinardó,3525.8
2017,3,7,7,Horta-Guinardó,33,el Baix Guinardó,3624.1
2017,3,8,7,Horta-Guinardó,33,el Baix Guinardó,3624.1
2017,3,9,7,Horta-Guinardó,33,el Baix Guinardó,3624.1
2017,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3765.8
2017,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3765.8
2017,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3765.8
2018,1,1,7,Horta-Guinardó,33,el Baix Guinardó,4058.4
2018,1,2,7,Horta-Guinardó,33,el Baix Guinardó,4058.4
2018,1,3,7,Horta-Guinardó,33,el Baix Guinardó,4058.4
2018,2,4,7,Horta-Guinardó,33,el Baix Guinardó,4273.2
2018,2,5,7,Horta-Guinardó,33,el Baix Guinardó,4273.2
2018,2,6,7,Horta-Guinardó,33,el Baix Guinardó,4273.2
2018,3,7,7,Horta-Guinardó,33,el Baix Guinardó,3861.0
2018,3,8,7,Horta-Guinardó,33,el Baix Guinardó,3861.0
2018,3,9,7,Horta-Guinardó,33,el Baix Guinardó,3861.0
2018,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3917.4
2018,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3917.4
2018,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3917.4
2019,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3915.2
2019,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3915.2
2019,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3915.2
2019,2,4,7,Horta-Guinardó,33,el Baix Guinardó,3803.3
2019,2,5,7,Horta-Guinardó,33,el Baix Guinardó,3803.3
2019,2,6,7,Horta-Guinardó,33,el Baix Guinardó,3803.3
2019,3,7,7,Horta-Guinardó,33,el Baix Guinardó,4556.6
2019,3,8,7,Horta-Guinardó,33,el Baix Guinardó,4556.6
2019,3,9,7,Horta-Guinardó,33,el Baix Guinardó,4556.6
2019,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3450.7
2019,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3450.7
2019,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3450.7
2020,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3722.4
2020,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3722.4
2020,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3722.4
2020,2,4,7,Horta-Guinardó,33,el Baix Guinardó,3893.3
2020,2,5,7,Horta-Guinardó,33,el Baix Guinardó,3893.3
2020,2,6,7,Horta-Guinardó,33,el Baix Guinardó,3893.3
2020,3,7,7,Horta-Guinardó,33,el Baix Guinardó,4038.0
2020,3,8,7,Horta-Guinardó,33,el Baix Guinardó,4038.0
2020,3,9,7,Horta-Guinardó,33,el Baix Guinardó,4038.0
2020,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3385.8
2020,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3385.8
2020,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3385.8
2021,1,1,7,Horta-Guinardó,33,el Baix Guinardó,2654.0
2021,1,2,7,Horta-Guinardó,33,el Baix Guinardó,2654.0
2021,1,3,7,Horta-Guinardó,33,el Baix Guinardó,2654.0
2021,2,4,7,Horta-Guinardó,33,el Baix Guinardó,3581.2
2021,2,5,7,Horta-Guinardó,33,el Baix Guinardó,3581.2
2021,2,6,7,Horta-Guinardó,33,el Baix Guinardó,3581.2
2021,3,7,7,Horta-Guinardó,33,el Baix Guinardó,3878.5
2021,3,8,7,Horta-Guinardó,33,el Baix Guinardó,3878.5
2021,3,9,7,Horta-Guinardó,33,el Baix Guinardó,3878.5
2021,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3404.3
2021,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3404.3
2021,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3404.3
2022,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3829.4
2022,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3829.4
2022,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3829.4
2022,2,4,7,Horta-Guinardó,33,el Baix Guinardó,3730.5
2022,2,5,7,Horta-Guinardó,33,el Baix Guinardó,3730.5
2022,2,6,7,Horta-Guinardó,33,el Baix Guinardó,3730.5
2022,3,7,7,Horta-Guinardó,33,el Baix Guinardó,3587.4
2022,3,8,7,Horta-Guinardó,33,el Baix Guinardó,3587.4
2022,3,9,7,Horta-Guinardó,33,el Baix Guinardó,3587.4
2022,4,10,7,Horta-Guinardó,33,el Baix Guinardó,3811.3
2022,4,11,7,Horta-Guinardó,33,el Baix Guinardó,3811.3
2022,4,12,7,Horta-Guinardó,33,el Baix Guinardó,3811.3
2023,1,1,7,Horta-Guinardó,33,el Baix Guinardó,3933.3
2023,1,2,7,Horta-Guinardó,33,el Baix Guinardó,3933.3
2023,1,3,7,Horta-Guinardó,33,el Baix Guinardó,3933.3
2023,2,4,7,Horta-Guinardó,33,el Baix Guinardó,3894.8
2023,2,5,7,Horta-Guinardó,33,el Baix Guinardó,3894.8
2023,2,6,7,Horta-Guinardó,33,el Baix Guinardó,3894.8
2023,3,7,7,Horta-Guinardó,33,el Baix Guinardó,3777.4
2023,3,8,7,Horta-Guinardó,33,el Baix Guinardó,3777.4
2023,3,9,7,Horta-Guinardó,33,el Baix Guinardó,3777.4
2014,1,1,7,Horta-Guinardó,34,Can Baró,1724.4
2014,1,2,7,Horta-Guinardó,34,Can Baró,1724.4
2014,1,3,7,Horta-Guinardó,34,Can Baró,1724.4
2014,2,4,7,Horta-Guinardó,34,Can Baró,2176.7
2014,2,5,7,Horta-Guinardó,34,Can Baró,2176.7
2014,2,6,7,Horta-Guinardó,34,Can Baró,2176.7
2014,3,7,7,Horta-Guinardó,34,Can Baró,2143.1
2014,3,8,7,Horta-Guinardó,34,Can Baró,2143.1
2014,3,9,7,Horta-Guinardó,34,Can Baró,2143.1
2014,4,10,7,Horta-Guinardó,34,Can Baró,2474.3
2014,4,11,7,Horta-Guinardó,34,Can Baró,2474.3
2014,4,12,7,Horta-Guinardó,34,Can Baró,2474.3
2015,1,1,7,Horta-Guinardó,34,Can Baró,1724.4
2015,1,2,7,Horta-Guinardó,34,Can Baró,1724.4
2015,1,3,7,Horta-Guinardó,34,Can Baró,1724.4
2015,2,4,7,Horta-Guinardó,34,Can Baró,2176.7
