Any,Trimestre,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Compraventa_Unitario,ParadosReg,Estudios_Obligatorios,ConsumResidencial,Pm25,Pm10,Participacion,AñosEspVida,Internet,Movil,Index_Turisme,m² por habitante
2019,2,6,8,Nou Barris,47,Can Peguera,2062.6,104,95.7,6794723.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,3,7,8,Nou Barris,47,Can Peguera,2528.7,103,95.7,8361455.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,3,8,8,Nou Barris,47,Can Peguera,2528.7,104,95.7,7449276.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,3,9,8,Nou Barris,47,Can Peguera,2528.7,103,95.7,6700922.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,4,10,8,Nou Barris,47,Can Peguera,2313.1,107,95.7,6812433.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,4,11,8,Nou Barris,47,Can Peguera,2313.1,108,95.7,8204244.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,4,12,8,Nou Barris,47,Can Peguera,2313.1,105,95.7,8703369.0,2.5139296187683287,1.989736070381232,57.7,82.0,86.9,99.2,261.385,7.0
2019,1,1,8,Nou Barris,48,la Guineueta,2779.0,896,95.7,4985470.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,1,2,8,Nou Barris,48,la Guineueta,2779.0,905,95.7,3911530.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,1,3,8,Nou Barris,48,la Guineueta,2779.0,925,95.7,5712456.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,2,4,8,Nou Barris,48,la Guineueta,2716.3,887,95.7,3533092.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,2,5,8,Nou Barris,48,la Guineueta,2716.3,870,95.7,3453037.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,2,6,8,Nou Barris,48,la Guineueta,2716.3,852,95.7,3425344.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,3,7,8,Nou Barris,48,la Guineueta,3483.2,845,95.7,4161923.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,3,8,8,Nou Barris,48,la Guineueta,3483.2,846,95.7,3727087.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,3,9,8,Nou Barris,48,la Guineueta,3483.2,838,95.7,3356222.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,4,10,8,Nou Barris,48,la Guineueta,2864.4,871,95.7,3440871.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,4,11,8,Nou Barris,48,la Guineueta,2864.4,876,95.7,4151263.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,4,12,8,Nou Barris,48,la Guineueta,2864.4,857,95.7,4317376.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,310.29272727272723,7.0
2019,1,1,8,Nou Barris,49,Canyelles,2112.7,438,95.7,11721386.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,1,2,8,Nou Barris,49,Canyelles,2112.7,442,95.7,9180223.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,1,3,8,Nou Barris,49,Canyelles,2112.7,451,95.7,10558464.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,2,4,8,Nou Barris,49,Canyelles,2493.5,433,95.7,7942589.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,2,5,8,Nou Barris,49,Canyelles,2493.5,424,95.7,7750879.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,2,6,8,Nou Barris,49,Canyelles,2493.5,416,95.7,7630207.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,3,7,8,Nou Barris,49,Canyelles,2464.1,413,95.7,9146174.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,3,8,8,Nou Barris,49,Canyelles,2464.1,413,95.7,8132038.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,3,9,8,Nou Barris,49,Canyelles,2464.1,408,95.7,7565628.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,4,10,8,Nou Barris,49,Canyelles,2098.8,426,95.7,7690285.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,4,11,8,Nou Barris,49,Canyelles,2098.8,427,95.7,9595266.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,4,12,8,Nou Barris,49,Canyelles,2098.8,417,95.7,10036119.0,2.5139296187683287,1.989736070381232,57.7,84.1,86.9,99.2,391.796,7.0
2019,1,1,8,Nou Barris,50,les Roquetes,2811.6,949,95.7,7740103.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,1,2,8,Nou Barris,50,les Roquetes,2811.6,959,95.7,6099261.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,1,3,8,Nou Barris,50,les Roquetes,2811.6,979,95.7,7675558.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,2,4,8,Nou Barris,50,les Roquetes,2351.9,939,95.7,5288067.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,2,5,8,Nou Barris,50,les Roquetes,2351.9,919,95.7,5189125.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,2,6,8,Nou Barris,50,les Roquetes,2351.9,901,95.7,5118630.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,3,7,8,Nou Barris,50,les Roquetes,2634.7,893,95.7,6152670.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,3,8,8,Nou Barris,50,les Roquetes,2634.7,895,95.7,5526304.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,3,9,8,Nou Barris,50,les Roquetes,2634.7,886,95.7,5031457.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,4,10,8,Nou Barris,50,les Roquetes,3265.9,922,95.7,5141388.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,4,11,8,Nou Barris,50,les Roquetes,3265.9,926,95.7,6216628.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,4,12,8,Nou Barris,50,les Roquetes,3265.9,906,95.7,6595415.0,2.5139296187683287,1.989736070381232,57.7,83.9,86.9,99.2,277.823,7.0
2019,1,1,8,Nou Barris,51,Verdun,2298.0,728,95.7,4985470.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,1,2,8,Nou Barris,51,Verdun,2298.0,734,95.7,3911530.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,1,3,8,Nou Barris,51,Verdun,2298.0,751,95.7,5712456.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,2,4,8,Nou Barris,51,Verdun,2200.4,720,95.7,3533092.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,2,5,8,Nou Barris,51,Verdun,2200.4,706,95.7,3453037.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,2,6,8,Nou Barris,51,Verdun,2200.4,691,95.7,3425344.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,3,7,8,Nou Barris,51,Verdun,2338.9,685,95.7,4161923.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,3,8,8,Nou Barris,51,Verdun,2338.9,685,95.7,3727087.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,3,9,8,Nou Barris,51,Verdun,2338.9,679,95.7,3356222.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,4,10,8,Nou Barris,51,Verdun,2889.5,706,95.7,3440871.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,4,11,8,Nou Barris,51,Verdun,2889.5,710,95.7,4151263.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,4,12,8,Nou Barris,51,Verdun,2889.5,695,95.7,4317376.0,2.5139296187683287,1.989736070381232,57.7,84.2,86.9,99.2,252.87625,7.0
2019,1,1,8,Nou Barris,52,la Prosperitat,2155.3,1349,95.7,6584596.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,1,2,8,Nou Barris,52,la Prosperitat,2155.3,1372,95.7,5130743.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,1,3,8,Nou Barris,52,la Prosperitat,2155.3,1389,95.7,4833929.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,2,4,8,Nou Barris,52,la Prosperitat,1954.1,1386,95.7,4457600.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,2,5,8,Nou Barris,52,la Prosperitat,1954.1,1347,95.7,4386404.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,2,6,8,Nou Barris,52,la Prosperitat,1954.1,1302,95.7,4485260.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,3,7,8,Nou Barris,52,la Prosperitat,2770.0,1283,95.7,5668258.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,3,8,8,Nou Barris,52,la Prosperitat,2770.0,1309,95.7,5072118.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,3,9,8,Nou Barris,52,la Prosperitat,2770.0,1305,95.7,4395158.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,4,10,8,Nou Barris,52,la Prosperitat,2833.3,1362,95.7,4419254.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,4,11,8,Nou Barris,52,la Prosperitat,2833.3,1364,95.7,5431599.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,4,12,8,Nou Barris,52,la Prosperitat,2833.3,1346,95.7,5632550.0,2.5139296187683287,1.989736070381232,57.7,85.5,86.9,99.2,281.435,7.0
2019,1,1,8,Nou Barris,53,la Trinitat Nova,1568.6,630,95.7,7740103.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,1,2,8,Nou Barris,53,la Trinitat Nova,1568.6,635,95.7,6099261.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,1,3,8,Nou Barris,53,la Trinitat Nova,1568.6,649,95.7,7675558.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,2,4,8,Nou Barris,53,la Trinitat Nova,1847.2,632,95.7,5288067.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,2,5,8,Nou Barris,53,la Trinitat Nova,1847.2,619,95.7,5189125.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,2,6,8,Nou Barris,53,la Trinitat Nova,1847.2,601,95.7,5118630.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,3,7,8,Nou Barris,53,la Trinitat Nova,1758.6,599,95.7,6152670.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,3,8,8,Nou Barris,53,la Trinitat Nova,1758.6,586,95.7,5526304.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,3,9,8,Nou Barris,53,la Trinitat Nova,1758.6,587,95.7,5031457.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,4,10,8,Nou Barris,53,la Trinitat Nova,1533.2,611,95.7,5141388.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,4,11,8,Nou Barris,53,la Trinitat Nova,1533.2,625,95.7,6216628.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,4,12,8,Nou Barris,53,la Trinitat Nova,1533.2,620,95.7,6595415.0,2.5139296187683287,1.989736070381232,57.7,79.6,86.9,99.2,245.354,7.0
2019,1,1,8,Nou Barris,54,Torre Baró,1568.6,174,95.7,2754633.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,1,2,8,Nou Barris,54,Torre Baró,1568.6,175,95.7,2187731.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,1,3,8,Nou Barris,54,Torre Baró,1568.6,179,95.7,1963102.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,2,4,8,Nou Barris,54,Torre Baró,1847.2,175,95.7,1754975.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,2,5,8,Nou Barris,54,Torre Baró,1847.2,172,95.7,1736088.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,2,6,8,Nou Barris,54,Torre Baró,1847.2,166,95.7,1693286.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,3,7,8,Nou Barris,54,Torre Baró,2805.5,165,95.7,1990747.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,3,8,8,Nou Barris,54,Torre Baró,2805.5,162,95.7,1799217.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,3,9,8,Nou Barris,54,Torre Baró,2805.5,163,95.7,1675235.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,4,10,8,Nou Barris,54,Torre Baró,1533.2,169,95.7,1700517.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,4,11,8,Nou Barris,54,Torre Baró,1533.2,173,95.7,2065365.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,4,12,8,Nou Barris,54,Torre Baró,1533.2,172,95.7,2278039.0,2.5139296187683287,1.989736070381232,57.7,81.0,86.9,99.2,310.815,7.0
2019,1,1,8,Nou Barris,55,Ciutat Meridiana,1533.1,909,95.7,2754633.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,1,2,8,Nou Barris,55,Ciutat Meridiana,1533.1,914,95.7,2187731.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,1,3,8,Nou Barris,55,Ciutat Meridiana,1533.1,936,95.7,1963102.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,2,4,8,Nou Barris,55,Ciutat Meridiana,1584.1,912,95.7,1754975.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,2,5,8,Nou Barris,55,Ciutat Meridiana,1584.1,893,95.7,1736088.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,2,6,8,Nou Barris,55,Ciutat Meridiana,1584.1,865,95.7,1693286.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,3,7,8,Nou Barris,55,Ciutat Meridiana,1235.7,864,95.7,1990747.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,3,8,8,Nou Barris,55,Ciutat Meridiana,1235.7,845,95.7,1799217.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,3,9,8,Nou Barris,55,Ciutat Meridiana,1235.7,846,95.7,1675235.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,4,10,8,Nou Barris,55,Ciutat Meridiana,1531.2,880,95.7,1700517.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,4,11,8,Nou Barris,55,Ciutat Meridiana,1531.2,903,95.7,2065365.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,4,12,8,Nou Barris,55,Ciutat Meridiana,1531.2,896,95.7,2278039.0,2.5139296187683287,1.989736070381232,57.7,85.7,86.9,99.2,247.76,7.0
2019,1,1,8,Nou Barris,56,Vallbona,1533.1,106,95.7,2754633.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,1,2,8,Nou Barris,56,Vallbona,1533.1,107,95.7,2187731.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,1,3,8,Nou Barris,56,Vallbona,1533.1,109,95.7,1963102.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,2,4,8,Nou Barris,56,Vallbona,1152.8,106,95.7,1754975.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,2,5,8,Nou Barris,56,Vallbona,1152.8,103,95.7,1736088.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,2,6,8,Nou Barris,56,Vallbona,1152.8,101,95.7,1693286.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,3,7,8,Nou Barris,56,Vallbona,1235.7,100,95.7,1990747.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,3,8,8,Nou Barris,56,Vallbona,1235.7,98,95.7,1799217.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,3,9,8,Nou Barris,56,Vallbona,1235.7,98,95.7,1675235.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,4,10,8,Nou Barris,56,Vallbona,1891.9,102,95.7,1700517.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,4,11,8,Nou Barris,56,Vallbona,1891.9,105,95.7,2065365.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,4,12,8,Nou Barris,56,Vallbona,1891.9,104,95.7,2278039.0,2.5139296187683287,1.989736070381232,57.7,78.1,86.9,99.2,314.14,7.0
2019,1,1,9,Sant Andreu,57,la Trinitat Vella,2440.8,842,97.5,12613472.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,1,2,9,Sant Andreu,57,la Trinitat Vella,2440.8,847,97.5,10214532.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,1,3,9,Sant Andreu,57,la Trinitat Vella,2440.8,867,97.5,8948929.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,2,4,9,Sant Andreu,57,la Trinitat Vella,3265.5,846,97.5,7596392.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,2,5,9,Sant Andreu,57,la Trinitat Vella,3265.5,828,97.5,7426540.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,2,6,9,Sant Andreu,57,la Trinitat Vella,3265.5,802,97.5,7446876.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,3,7,9,Sant Andreu,57,la Trinitat Vella,3798.9,800,97.5,9172385.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,3,8,9,Sant Andreu,57,la Trinitat Vella,3798.9,782,97.5,8058286.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,3,9,9,Sant Andreu,57,la Trinitat Vella,3798.9,784,97.5,7331750.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,4,10,9,Sant Andreu,57,la Trinitat Vella,3216.3,815,97.5,7384969.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,4,11,9,Sant Andreu,57,la Trinitat Vella,3216.3,837,97.5,8919157.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,4,12,9,Sant Andreu,57,la Trinitat Vella,3216.3,831,97.5,9566850.0,3.076005961251863,2.099850968703428,66.8,85.4,90.3,99.7,267.938,4.3
2019,1,1,9,Sant Andreu,58,Baró de Viver,2440.8,115,97.5,9858839.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,1,2,9,Sant Andreu,58,Baró de Viver,2440.8,116,97.5,8026801.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,1,3,9,Sant Andreu,58,Baró de Viver,2440.8,117,97.5,6985827.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,2,4,9,Sant Andreu,58,Baró de Viver,3265.5,118,97.5,5841417.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,2,5,9,Sant Andreu,58,Baró de Viver,3265.5,113,97.5,5690452.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,2,6,9,Sant Andreu,58,Baró de Viver,3265.5,112,97.5,5753590.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,3,7,9,Sant Andreu,58,Baró de Viver,3798.9,114,97.5,7181638.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,3,8,9,Sant Andreu,58,Baró de Viver,3798.9,118,97.5,6259069.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,3,9,9,Sant Andreu,58,Baró de Viver,3798.9,115,97.5,5656515.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,4,10,9,Sant Andreu,58,Baró de Viver,3216.3,117,97.5,5684452.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,4,11,9,Sant Andreu,58,Baró de Viver,3216.3,117,97.5,6853792.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,4,12,9,Sant Andreu,58,Baró de Viver,3216.3,114,97.5,7288811.0,3.076005961251863,2.099850968703428,66.8,80.6,90.3,99.7,275.235,4.3
2019,1,1,9,Sant Andreu,59,el Bon Pastor,2180.3,652,97.5,15849668.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,1,2,9,Sant Andreu,59,el Bon Pastor,2180.3,656,97.5,12713775.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,1,3,9,Sant Andreu,59,el Bon Pastor,2180.3,664,97.5,11392961.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,2,4,9,Sant Andreu,59,el Bon Pastor,2045.7,666,97.5,9869537.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,2,5,9,Sant Andreu,59,el Bon Pastor,2045.7,643,97.5,9658043.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,2,6,9,Sant Andreu,59,el Bon Pastor,2045.7,636,97.5,9772158.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,3,7,9,Sant Andreu,59,el Bon Pastor,2427.6,652,97.5,12230052.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,3,8,9,Sant Andreu,59,el Bon Pastor,2427.6,675,97.5,11286192.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,3,9,9,Sant Andreu,59,el Bon Pastor,2427.6,652,97.5,10184946.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,4,10,9,Sant Andreu,59,el Bon Pastor,2452.4,665,97.5,9701523.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,4,11,9,Sant Andreu,59,el Bon Pastor,2452.4,663,97.5,11519991.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,4,12,9,Sant Andreu,59,el Bon Pastor,2452.4,647,97.5,12341406.0,3.076005961251863,2.099850968703428,66.8,82.6,90.3,99.7,400.6514285714285,4.3
2019,1,1,9,Sant Andreu,60,Sant Andreu,3269.7,2641,97.5,16443435.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,1,2,9,Sant Andreu,60,Sant Andreu,3269.7,2656,97.5,13157544.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,1,3,9,Sant Andreu,60,Sant Andreu,3269.7,2689,97.5,11819756.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,2,4,9,Sant Andreu,60,Sant Andreu,3380.4,2696,97.5,10299017.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,2,5,9,Sant Andreu,60,Sant Andreu,3380.4,2602,97.5,10076856.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,2,6,9,Sant Andreu,60,Sant Andreu,3380.4,2576,97.5,10238850.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,3,7,9,Sant Andreu,60,Sant Andreu,3093.9,2640,97.5,12849896.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,3,8,9,Sant Andreu,60,Sant Andreu,3093.9,2734,97.5,11331187.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,3,9,9,Sant Andreu,60,Sant Andreu,3093.9,2639,97.5,10051673.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,4,10,9,Sant Andreu,60,Sant Andreu,3553.7,2694,97.5,10103706.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,4,11,9,Sant Andreu,60,Sant Andreu,3553.7,2684,97.5,12285391.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
2019,4,12,9,Sant Andreu,60,Sant Andreu,3553.7,2620,97.5,12921361.0,3.076005961251863,2.099850968703428,66.8,85.7,90.3,99.7,311.4823076923077,4.3
